location,lat,lon,global_avg,direct_avg,diffuse_avg,clarity_ratio
55.72,13.88,2999.13,1309.13,368.43,0.44
55.72,13.92,3008.3,1313.03,373.55,0.44
55.72,13.96,3017.85,1317.3,381.2,0.44
55.72,14.0,3042.26,1328.02,395.35,0.44
55.72,14.04,3076.78,1343.17,409.3,0.44
55.72,14.09,3126.16,1365.08,421.65,0.44
55.72,14.13,3169.74,1384.35,437.51,0.44
55.72,14.17,3197.07,1397.27,440.95,0.44
55.72,14.21,3211.78,1406.62,454.11,0.44
55.72,14.25,3212.76,1409.27,454.33,0.44
55.72,14.29,3217.11,1411.61,451.75,0.44
55.74,12.83,2992.01,1310.3,409.28,0.44
55.74,12.88,2953.69,1293.65,401.35,0.44
55.74,12.92,2946.95,1291.19,391.67,0.44
55.74,12.96,2903.68,1272.67,385.58,0.44
55.74,13.0,2908.64,1273.78,383.72,0.44
55.74,13.04,2914.42,1275.37,382.93,0.44
55.74,13.09,2908.72,1272.64,383.67,0.44
55.74,13.13,2909.43,1272.97,382.03,0.44
55.74,13.17,2917.41,1276.45,378.96,0.44
55.74,13.21,2930.77,1282.1,374.28,0.44
55.74,13.25,2937.23,1284.51,367.62,0.44
55.74,13.29,2922.78,1278.01,362.07,0.44
55.74,13.34,2899.47,1268.92,356.12,0.44
55.74,13.38,2901.2,1270.09,355.43,0.44
55.74,13.42,2916.83,1276.91,351.18,0.44
55.74,13.46,2951.38,1291.81,350.09,0.44
55.74,13.5,2972.6,1300.3,352.46,0.44
55.74,13.54,2974.12,1300.12,352.23,0.44
55.74,13.59,2972.9,1299.38,351.28,0.44
55.74,13.63,2961.68,1293.87,353.01,0.44
55.74,13.67,2958.65,1292.13,351.26,0.44
55.74,13.71,2954.17,1289.99,347.82,0.44
55.74,13.75,2954.18,1290.0,347.29,0.44
55.74,13.79,2958.05,1291.58,349.22,0.44
55.74,13.84,2968.47,1295.64,355.93,0.44
55.74,13.88,2982.24,1301.2,361.87,0.44
55.74,13.92,2992.88,1305.7,364.85,0.44
55.74,13.96,3002.62,1310.12,368.23,0.44
55.74,14.0,3024.62,1320.01,377.39,0.44
55.74,14.04,3056.75,1334.26,393.03,0.44
55.74,14.09,3111.76,1359.3,417.25,0.44
55.74,14.13,3144.27,1373.85,428.39,0.44
55.74,14.17,3169.19,1385.56,432.73,0.44
55.74,14.21,3177.88,1393.1,439.54,0.44
55.74,14.25,3194.44,1401.59,440.66,0.44
55.74,14.29,3202.83,1405.39,442.47,0.44
55.74,14.34,3209.03,1407.89,441.84,0.44
55.77,12.83,2965.24,1298.52,404.28,0.44
55.77,12.88,2930.97,1283.73,398.62,0.44
