lat,lon,global_avg,direct_avg,diffuse_avg,clarity_ratio
67.5,19.0,2430.04,1034.63,489.61,0.43
67.5,19.1,2468.15,1053.83,488.1,0.43
67.5,19.2,2468.36,1052.14,483.49,0.43
67.5,19.3,2469.18,1053.72,478.47,0.43
67.5,19.4,2426.04,1033.63,464.94,0.43
67.5,19.5,2398.08,1023.23,453.55,0.43
67.5,19.6,2373.99,1011.59,439.51,0.43
67.5,19.7,2365.12,1007.82,437.27,0.43
67.5,19.8,2309.25,984.47,419.77,0.43
67.5,19.9,2229.9,950.96,394.15,0.43
67.5,20.0,2162.54,922.99,366.57,0.43
67.5,20.1,2194.08,936.98,381.8,0.43
67.5,20.2,2226.92,952.28,393.49,0.43
67.5,20.3,2236.62,956.01,399.42,0.43
67.5,20.4,2229.35,952.63,397.93,0.43
67.5,20.5,2251.12,961.11,409.19,0.43
67.5,20.6,2269.25,968.32,413.62,0.43
67.5,20.7,2314.36,988.38,414.15,0.43
67.5,20.8,2352.23,1004.78,413.97,0.43
67.5,20.9,2348.28,1002.34,402.72,0.43
67.5,21.0,2354.51,1006.57,409.57,0.43
67.5,21.1,2346.2,1003.09,403.5,0.43
67.5,21.2,2351.58,1006.12,397.75,0.43
67.5,21.3,2354.7,1008.04,396.2,0.43
67.5,21.4,2348.07,1004.91,389.43,0.43
67.5,21.5,2353.32,1005.63,396.07,0.43
67.5,21.6,2369.9,1013.12,399.48,0.43
67.5,21.7,2374.41,1013.23,409.46,0.43
67.5,21.8,2396.37,1023.37,412.42,0.43
67.5,21.9,2390.98,1021.81,407.1,0.43
67.5,22.0,2421.29,1034.94,421.85,0.43
67.5,22.1,2424.25,1036.43,421.31,0.43
67.5,22.2,2419.88,1036.92,410.9,0.43
67.5,22.3,2400.98,1028.31,414.13,0.43
67.5,22.4,2412.48,1035.08,419.58,0.43
67.5,22.5,2429.12,1042.91,419.94,0.43
67.5,22.6,2418.98,1037.7,407.93,0.43
67.5,22.7,2423.31,1040.89,402.91,0.43
67.5,22.8,2441.63,1051.73,403.88,0.43
67.5,22.9,2454.37,1056.68,406.63,0.43
67.5,23.0,2472.62,1063.94,409.42,0.43
67.5,23.1,2472.71,1062.09,409.43,0.43
67.5,23.2,2482.56,1067.54,411.22,0.43
67.5,23.3,2481.73,1068.22,416.51,0.43
67.5,23.4,2473.67,1065.2,414.87,0.43
67.5,23.5,2463.5,1061.16,413.7,0.43
67.6,16.4,1845.95,792.38,195.62,0.43
67.6,16.5,1900.0,815.78,214.78,0.43
67.6,16.6,1914.6,822.37,217.84,0.43
67.6,16.7,1931.83,831.88,220.86,0.43
67.6,16.8,1955.05,847.04,225.35,0.43
67.6,16.9,1914.23,820.07,231.09,0.43
67.6,17.0,1973.52,845.01,252.45,0.43
67.6,17.1,1963.24,839.97,248.33,0.43
67.6,17.2,1934.57,826.44,250.22,0.43
67.6,17.3,1902.83,811.44,243.79,0.43
67.6,17.4,1900.25,809.43,226.72,0.43
67.6,17.5,1918.15,813.88,235.43,0.42
67.6,17.6,2101.05,894.16,295.12,0.43
67.6,17.7,2034.87,867.31,262.69,0.43
67.6,17.8,2090.92,899.52,270.07,0.43
67.6,17.9,2168.69,935.47,296.06,0.43
67.6,18.0,2182.23,933.46,356.72,0.43
67.6,18.1,2097.31,897.37,292.74,0.43
67.6,18.2,1884.61,804.95,193.48,0.43
67.6,18.3,2104.38,892.77,335.1,0.42
67.6,18.4,2133.01,906.23,347.03,0.42
67.6,18.5,2217.33,940.32,338.13,0.42
67.6,18.6,2332.88,989.56,382.92,0.42
67.6,18.7,2417.78,1024.19,451.31,0.42
67.6,18.8,2520.82,1069.18,506.12,0.42
67.6,18.9,2515.43,1068.51,506.69,0.42
67.6,19.0,2467.71,1048.92,494.23,0.43
67.6,19.1,2426.28,1030.45,475.12,0.42
67.6,19.2,2401.72,1020.27,461.5,0.42
67.6,19.3,2419.18,1027.87,466.27,0.42
67.6,19.4,2452.45,1043.52,476.03,0.43
67.6,19.5,2493.84,1061.12,488.86,0.43
67.6,19.6,2446.28,1042.98,482.87,0.43
67.6,19.7,2432.99,1035.77,478.02,0.43
67.6,19.8,2358.56,1003.92,452.09,0.43
67.6,19.9,2307.7,985.68,433.32,0.43
67.6,20.0,2301.39,983.49,423.79,0.43
67.6,20.1,2317.18,991.31,413.8,0.43
67.6,20.2,2286.98,976.89,405.76,0.43
67.6,20.3,2272.99,972.25,400.71,0.43
67.6,20.4,2244.95,961.3,392.45,0.43
67.6,20.5,2236.14,956.82,393.16,0.43
67.6,20.6,2236.23,955.8,395.97,0.43
67.6,20.7,2286.64,975.65,412.33,0.43
67.6,20.8,2338.87,998.46,422.83,0.43
67.6,20.9,2348.8,1004.42,411.55,0.43
67.6,21.0,2342.59,1000.53,404.62,0.43
67.6,21.1,2327.95,993.57,391.67,0.43
67.6,21.2,2338.45,997.16,389.97,0.43
67.6,21.3,2333.67,995.0,390.52,0.43
67.6,21.4,2316.39,988.48,392.66,0.43
67.6,21.5,2332.28,995.69,399.9,0.43
67.6,21.6,2327.59,993.03,397.26,0.43
67.6,21.7,2338.73,999.27,395.75,0.43
67.6,21.8,2348.29,1003.07,397.13,0.43
67.6,21.9,2363.56,1010.71,402.06,0.43
67.6,22.0,2401.08,1026.94,418.67,0.43
67.6,22.1,2428.41,1038.31,423.01,0.43
67.6,22.2,2473.95,1061.02,432.52,0.43
67.6,22.3,2473.43,1058.88,442.52,0.43
67.6,22.4,2470.25,1058.56,442.58,0.43
67.6,22.5,2452.43,1050.02,434.87,0.43
67.6,22.6,2455.99,1052.84,416.63,0.43
67.6,22.7,2456.36,1053.05,415.26,0.43
67.6,22.8,2464.53,1057.23,411.58,0.43
67.6,22.9,2485.25,1068.92,416.16,0.43
67.6,23.0,2483.53,1065.84,415.81,0.43
67.6,23.1,2486.34,1066.58,414.71,0.43
67.6,23.2,2493.6,1071.04,418.14,0.43
67.6,23.3,2485.46,1067.81,417.42,0.43
67.6,23.4,2464.82,1059.76,415.48,0.43
67.6,23.5,2453.74,1056.36,414.28,0.43
67.7,16.5,1863.42,799.12,213.6,0.43
67.7,16.6,1836.74,787.12,195.83,0.43
67.7,16.7,1920.14,823.23,223.98,0.43
67.7,16.8,1961.75,841.7,239.67,0.43
67.7,16.9,1928.11,827.43,229.28,0.43
67.7,17.0,1888.36,809.16,212.83,0.43
67.7,17.1,1995.19,851.87,245.07,0.43
67.7,17.2,2172.5,929.78,336.87,0.43
67.7,17.3,2191.92,952.81,309.19,0.43
67.7,17.4,2189.76,950.05,306.29,0.43
67.7,17.5,2180.87,948.34,300.73,0.43
67.7,17.6,1960.45,843.31,242.59,0.43
67.7,17.7,1887.8,807.19,223.14,0.43
67.7,17.8,1942.5,826.6,214.95,0.43
67.7,17.9,2033.29,862.21,248.52,0.42
67.7,18.0,2089.85,887.06,298.73,0.42
67.7,18.1,2238.64,950.24,393.9,0.42
67.7,18.2,2267.16,963.63,427.96,0.43
67.7,18.3,1918.59,817.02,224.04,0.43
67.7,18.4,1993.38,845.78,261.37,0.42
67.7,18.5,2236.03,945.65,363.19,0.42
67.7,18.6,2418.65,1026.86,457.31,0.42
67.7,18.7,2428.64,1032.34,463.33,0.43
67.7,18.8,2359.08,1001.32,448.7,0.42
67.7,18.9,2371.47,1008.48,431.88,0.43
67.7,19.0,2305.73,979.34,366.98,0.42
67.7,19.1,2342.72,994.2,423.06,0.42
67.7,19.2,2402.82,1019.93,456.91,0.42
67.7,19.3,2434.99,1034.51,469.39,0.42
67.7,19.4,2422.09,1030.22,473.52,0.43
67.7,19.5,2389.71,1016.28,463.02,0.43
67.7,19.6,2418.26,1027.69,465.03,0.42
67.7,19.7,2346.1,997.35,447.71,0.43
67.7,19.8,2282.25,970.28,435.81,0.43
67.7,19.9,2288.97,974.25,430.54,0.43
67.7,20.0,2287.56,975.05,417.62,0.43
67.7,20.1,2265.38,967.49,392.2,0.43
67.7,20.2,2262.09,966.62,386.43,0.43
67.7,20.3,2259.79,965.35,386.91,0.43
67.7,20.4,2240.73,955.29,385.99,0.43
67.7,20.5,2240.59,956.3,386.79,0.43
67.7,20.6,2283.73,974.18,405.3,0.43
67.7,20.7,2284.12,972.68,404.11,0.43
67.7,20.8,2248.78,958.12,384.31,0.43
67.7,20.9,2238.98,955.05,382.96,0.43
67.7,21.0,2258.93,964.47,380.99,0.43
67.7,21.1,2297.99,983.01,388.92,0.43
67.7,21.2,2335.02,1000.87,394.1,0.43
67.7,21.3,2359.08,1010.9,402.22,0.43
67.7,21.4,2357.62,1007.9,412.35,0.43
67.7,21.5,2377.0,1017.37,421.19,0.43
67.7,21.6,2353.72,1006.9,410.58,0.43
67.7,21.7,2363.65,1011.21,413.24,0.43
67.7,21.8,2410.59,1031.32,418.71,0.43
67.7,21.9,2449.25,1046.73,431.57,0.43
67.7,22.0,2467.66,1054.89,432.71,0.43
67.7,22.1,2503.82,1071.11,441.26,0.43
67.7,22.2,2540.46,1090.21,451.66,0.43
67.7,22.3,2530.43,1083.9,449.89,0.43
67.7,22.4,2514.27,1075.91,452.83,0.43
67.7,22.5,2504.49,1072.55,453.88,0.43
67.7,22.6,2483.27,1063.91,446.22,0.43
67.7,22.7,2471.42,1060.08,419.81,0.43
67.7,22.8,2473.85,1061.58,414.86,0.43
67.7,22.9,2487.64,1068.85,413.49,0.43
67.7,23.0,2490.43,1068.34,412.21,0.43
67.7,23.1,2494.49,1071.12,420.6,0.43
67.7,23.2,2492.52,1069.8,421.95,0.43
67.7,23.3,2491.77,1069.97,424.88,0.43
67.7,23.4,2487.57,1068.68,422.12,0.43
67.7,23.5,2480.58,1066.25,423.58,0.43
67.8,16.6,2005.5,861.42,243.96,0.43
67.8,16.7,1990.44,852.68,251.85,0.43
67.8,16.8,2036.83,871.12,266.23,0.43
67.8,16.9,2109.59,903.05,279.32,0.43
67.8,17.0,2128.99,912.15,299.95,0.43
67.8,17.1,2064.79,883.52,286.32,0.43
67.8,17.2,2037.38,881.26,262.01,0.43
67.8,17.3,1898.87,812.71,224.44,0.43
67.8,17.4,1897.33,811.1,223.77,0.43
67.8,17.5,1956.73,834.77,244.67,0.43
67.8,17.6,2061.12,880.64,288.78,0.43
67.8,17.7,1952.42,838.33,235.35,0.43
67.8,17.8,1842.68,787.18,205.89,0.43
67.8,17.9,1861.09,796.01,208.37,0.43
67.8,18.0,1940.65,826.59,234.74,0.43
67.8,18.1,2054.76,875.03,291.91,0.43
67.8,18.2,2159.63,918.84,330.15,0.43
67.8,18.3,2178.98,924.93,343.89,0.42
67.8,18.4,2188.85,929.69,348.88,0.42
67.8,18.5,2170.02,921.9,329.27,0.42
67.8,18.6,2217.98,941.48,331.39,0.42
67.8,18.7,2261.7,958.97,337.97,0.42
67.8,18.8,2207.16,935.27,324.99,0.42
67.8,18.9,2266.88,959.5,348.91,0.42
67.8,19.0,2289.55,970.27,392.65,0.42
67.8,19.1,2347.9,995.73,448.27,0.42
67.8,19.2,2374.58,1007.17,449.69,0.42
67.8,19.3,2420.11,1027.33,457.54,0.42
67.8,19.4,2447.82,1040.41,461.11,0.43
67.8,19.5,2412.23,1024.92,452.36,0.42
67.8,19.6,2294.0,971.07,446.55,0.42
67.8,19.7,2237.17,949.91,432.38,0.42
67.8,19.8,2200.17,936.75,413.93,0.43
67.8,19.9,2192.82,934.62,405.17,0.43
67.8,20.0,2227.95,946.84,411.86,0.42
67.8,20.1,2254.25,958.91,393.27,0.43
67.8,20.2,2279.96,971.55,398.25,0.43
67.8,20.3,2261.29,963.96,392.56,0.43
67.8,20.4,2226.46,947.37,387.19,0.43
67.8,20.5,2217.36,945.14,384.27,0.43
67.8,20.6,2234.95,953.95,382.0,0.43
67.8,20.7,2201.97,939.1,362.63,0.43
67.8,20.8,2223.6,949.87,364.22,0.43
67.8,20.9,2251.19,962.28,381.51,0.43
67.8,21.0,2281.63,975.08,395.07,0.43
67.8,21.1,2292.7,978.55,397.82,0.43
67.8,21.2,2324.28,992.92,406.52,0.43
67.8,21.3,2364.62,1009.62,422.88,0.43
67.8,21.4,2355.91,1006.7,419.26,0.43
67.8,21.5,2321.06,991.75,412.55,0.43
67.8,21.6,2320.19,992.57,394.52,0.43
67.8,21.7,2368.98,1011.56,414.81,0.43
67.8,21.8,2436.42,1043.81,425.02,0.43
67.8,21.9,2460.93,1054.48,428.28,0.43
67.8,22.0,2457.66,1050.92,437.92,0.43
67.8,22.1,2470.62,1056.51,449.23,0.43
67.8,22.2,2486.58,1067.29,452.31,0.43
67.8,22.3,2473.32,1060.16,448.27,0.43
67.8,22.4,2465.8,1056.18,435.3,0.43
67.8,22.5,2475.29,1059.75,434.12,0.43
67.8,22.6,2466.47,1055.82,428.12,0.43
67.8,22.7,2463.49,1056.63,429.64,0.43
67.8,22.8,2458.87,1054.98,420.78,0.43
67.8,22.9,2432.7,1042.15,410.84,0.43
67.8,23.0,2438.51,1046.01,412.07,0.43
67.8,23.1,2451.17,1052.66,412.27,0.43
67.8,23.2,2451.7,1052.79,407.71,0.43
67.8,23.3,2462.52,1057.82,405.53,0.43
67.8,23.4,2460.64,1056.93,413.48,0.43
67.8,23.5,2463.94,1059.38,415.99,0.43
67.9,16.7,1952.78,838.66,229.85,0.43
67.9,16.8,2041.95,877.62,279.94,0.43
67.9,16.9,2033.98,875.12,274.96,0.43
67.9,17.0,1901.27,817.08,222.78,0.43
67.9,17.1,1888.62,809.74,227.33,0.43
67.9,17.2,1856.48,795.5,222.07,0.43
67.9,17.3,1892.38,809.99,230.37,0.43
67.9,17.4,1920.35,821.07,236.0,0.43
67.9,17.5,1979.15,844.64,239.08,0.43
67.9,17.6,2108.63,902.23,316.88,0.43
67.9,17.7,1949.46,834.02,227.13,0.43
67.9,17.8,1955.71,836.96,223.54,0.43
67.9,17.9,1946.28,832.1,224.9,0.43
67.9,18.0,1886.2,805.78,213.83,0.43
67.9,18.1,1830.68,781.27,198.53,0.43
67.9,18.2,1918.19,817.37,227.73,0.43
67.9,18.3,2016.07,859.03,246.38,0.43
67.9,18.4,1881.45,800.44,202.66,0.43
67.9,18.5,1960.32,828.38,204.07,0.42
67.9,18.6,2268.09,958.2,346.17,0.42
67.9,18.7,2300.85,971.97,357.47,0.42
67.9,18.8,2254.61,952.11,352.07,0.42
67.9,18.9,2309.24,974.49,420.06,0.42
67.9,19.0,2411.53,1021.38,442.24,0.42
67.9,19.1,2382.66,1010.18,417.86,0.42
67.9,19.2,2437.73,1033.75,462.74,0.42
67.9,19.3,2421.47,1028.43,460.79,0.42
67.9,19.4,2310.47,980.57,412.02,0.42
67.9,19.5,2273.62,964.2,417.28,0.42
67.9,19.6,2342.22,993.33,448.88,0.42
67.9,19.7,2378.86,1009.96,465.96,0.42
67.9,19.8,2347.94,998.02,456.57,0.43
67.9,19.9,2332.78,993.67,449.57,0.43
67.9,20.0,2348.73,999.06,452.02,0.43
67.9,20.1,2345.18,999.03,425.54,0.43
67.9,20.2,2306.76,983.22,412.31,0.43
67.9,20.3,2266.1,964.48,402.54,0.43
67.9,20.4,2295.65,979.01,408.83,0.43
67.9,20.5,2332.83,1001.77,409.67,0.43
67.9,20.6,2263.82,965.87,393.36,0.43
67.9,20.7,2245.78,962.38,378.76,0.43
67.9,20.8,2248.37,963.85,376.55,0.43
67.9,20.9,2288.59,975.37,400.84,0.43
67.9,21.0,2303.52,982.06,414.44,0.43
67.9,21.1,2314.92,987.92,423.68,0.43
67.9,21.2,2329.21,994.36,427.91,0.43
67.9,21.3,2322.86,991.12,425.41,0.43
67.9,21.4,2294.25,978.58,412.28,0.43
67.9,21.5,2263.43,966.45,396.86,0.43
67.9,21.6,2304.52,982.13,411.93,0.43
67.9,21.7,2341.18,1000.62,412.74,0.43
67.9,21.8,2363.1,1007.48,420.82,0.43
67.9,21.9,2393.05,1022.68,424.6,0.43
67.9,22.0,2417.94,1033.7,433.15,0.43
67.9,22.1,2438.93,1043.54,446.15,0.43
67.9,22.2,2414.03,1032.06,429.64,0.43
67.9,22.3,2411.96,1031.15,419.62,0.43
67.9,22.4,2464.39,1055.64,425.3,0.43
67.9,22.5,2489.51,1065.47,430.9,0.43
67.9,22.6,2500.6,1069.08,439.02,0.43
67.9,22.7,2495.79,1066.54,438.67,0.43
67.9,22.8,2482.0,1061.48,432.28,0.43
67.9,22.9,2456.08,1050.31,421.76,0.43
67.9,23.0,2446.1,1046.66,422.87,0.43
67.9,23.1,2439.35,1044.02,418.74,0.43
67.9,23.2,2443.2,1047.1,415.19,0.43
67.9,23.3,2450.67,1052.21,406.51,0.43
67.9,23.4,2467.83,1059.67,416.78,0.43
67.9,23.5,2478.61,1064.34,422.55,0.43
68.0,16.8,1778.0,765.14,179.73,0.43
68.0,16.9,1874.2,805.28,211.45,0.43
68.0,17.0,1980.73,845.76,271.8,0.43
68.0,17.1,2038.88,873.57,283.08,0.43
68.0,17.2,1994.9,855.65,269.97,0.43
68.0,17.3,1899.58,813.18,249.97,0.43
68.0,17.4,2035.91,871.26,299.56,0.43
68.0,17.5,2009.31,862.05,276.36,0.43
68.0,17.6,1896.63,812.68,227.58,0.43
68.0,17.7,1868.78,798.96,201.4,0.43
68.0,17.8,2025.08,863.07,274.47,0.43
68.0,17.9,2037.88,869.87,277.76,0.43
68.0,18.0,1951.73,834.27,225.47,0.43
68.0,18.1,1892.68,807.37,209.83,0.43
68.0,18.2,1815.2,772.01,179.11,0.43
68.0,18.3,1839.54,782.03,182.95,0.43
68.0,18.4,1848.43,784.56,184.97,0.42
68.0,18.5,2047.0,865.29,291.7,0.42
68.0,18.6,2272.4,960.43,366.07,0.42
68.0,18.7,2370.57,1002.15,438.79,0.42
68.0,18.8,2321.29,982.22,409.02,0.42
68.0,18.9,2171.67,919.21,329.19,0.42
68.0,19.0,2183.17,923.2,333.58,0.42
68.0,19.1,2201.58,931.18,345.04,0.42
68.0,19.2,2281.96,966.2,436.27,0.42
68.0,19.3,2294.03,971.53,437.88,0.42
68.0,19.4,2270.09,961.4,411.94,0.42
68.0,19.5,2299.32,974.04,423.0,0.42
68.0,19.6,2375.92,1005.77,454.27,0.42
68.0,19.7,2372.97,1005.03,464.84,0.42
68.0,19.8,2333.05,993.32,452.24,0.43
68.0,19.9,2321.38,989.66,439.76,0.43
68.0,20.0,2325.03,989.72,421.95,0.43
68.0,20.1,2337.53,994.38,406.33,0.43
68.0,20.2,2323.58,988.03,408.04,0.43
68.0,20.3,2321.23,990.95,406.25,0.43
68.0,20.4,2313.14,988.53,404.19,0.43
68.0,20.5,2303.58,980.62,409.17,0.43
68.0,20.6,2312.97,985.64,411.0,0.43
68.0,20.7,2315.54,988.57,405.69,0.43
68.0,20.8,2272.59,968.78,405.69,0.43
68.0,20.9,2264.45,965.2,410.92,0.43
68.0,21.0,2229.98,948.57,398.62,0.43
68.0,21.1,2259.0,963.12,402.03,0.43
68.0,21.2,2293.09,977.48,409.65,0.43
68.0,21.3,2291.47,977.59,411.12,0.43
68.0,21.4,2265.05,965.7,402.32,0.43
68.0,21.5,2301.99,983.71,412.92,0.43
68.0,21.6,2295.82,980.86,414.08,0.43
68.0,21.7,2335.01,997.02,417.22,0.43
68.0,21.8,2398.53,1023.93,429.92,0.43
68.0,21.9,2433.28,1039.66,431.98,0.43
68.0,22.0,2437.79,1043.07,430.22,0.43
68.0,22.1,2448.18,1047.23,432.82,0.43
68.0,22.2,2435.12,1041.31,428.28,0.43
68.0,22.3,2450.75,1047.82,433.5,0.43
68.0,22.4,2490.76,1065.6,446.26,0.43
68.0,22.5,2495.13,1065.72,450.37,0.43
68.0,22.6,2504.52,1071.83,450.42,0.43
68.0,22.7,2491.16,1065.33,452.35,0.43
68.0,22.8,2482.88,1062.63,446.56,0.43
68.0,22.9,2471.68,1059.36,430.13,0.43
68.0,23.0,2436.33,1042.92,425.26,0.43
68.0,23.1,2426.07,1040.52,423.52,0.43
68.0,23.2,2428.77,1042.84,419.25,0.43
68.0,23.3,2445.87,1050.45,425.85,0.43
68.1,17.8,1737.83,743.36,174.6,0.43
68.1,17.9,1823.93,776.92,190.82,0.43
68.1,18.0,1886.36,803.68,205.62,0.43
68.1,18.1,1928.08,819.58,220.38,0.43
68.1,18.2,2011.45,853.53,254.58,0.42
68.1,18.3,1998.68,846.6,269.31,0.42
68.1,18.4,1886.27,797.9,232.45,0.42
68.1,18.5,1901.08,803.53,251.33,0.42
68.1,18.6,1794.83,760.66,180.26,0.42
68.1,18.7,1944.63,822.0,214.97,0.42
68.1,18.8,2206.23,931.94,316.33,0.42
68.1,18.9,2122.14,894.74,298.37,0.42
68.1,19.0,2152.42,907.54,317.2,0.42
68.1,19.1,2156.28,910.68,337.63,0.42
68.1,19.2,2189.01,926.26,361.43,0.42
68.1,19.3,2299.24,976.33,428.26,0.42
68.1,19.4,2292.21,968.2,438.76,0.42
68.1,19.5,2220.43,940.68,381.07,0.42
68.1,19.6,2194.06,929.11,402.89,0.42
68.1,19.7,2322.28,983.27,439.28,0.42
68.1,19.8,2338.97,994.9,439.48,0.43
68.1,19.9,2325.07,988.06,427.53,0.42
68.1,20.0,2327.4,988.0,416.77,0.42
68.1,20.1,2333.78,992.32,412.03,0.43
68.1,20.2,2355.54,1003.37,414.56,0.43
68.1,20.3,2305.8,980.82,412.39,0.43
68.1,20.4,2289.38,976.86,403.59,0.43
68.1,20.5,2259.92,961.97,408.54,0.43
68.1,20.6,2268.41,964.54,407.94,0.43
68.1,20.7,2260.1,961.77,405.85,0.43
68.1,20.8,2274.46,969.37,409.34,0.43
68.1,20.9,2330.76,994.13,422.63,0.43
68.1,21.0,2353.19,1003.25,427.88,0.43
68.1,21.1,2364.93,1009.99,425.49,0.43
68.1,21.2,2346.33,1000.28,411.43,0.43
68.1,21.3,2343.07,997.91,415.03,0.43
68.1,21.4,2335.09,994.32,419.07,0.43
68.1,21.5,2328.62,993.44,412.7,0.43
68.1,21.6,2362.87,1010.01,414.36,0.43
68.1,21.7,2383.14,1018.47,413.57,0.43
68.1,21.8,2400.46,1025.44,411.82,0.43
68.1,21.9,2405.58,1028.67,416.17,0.43
68.1,22.0,2409.08,1031.36,416.08,0.43
68.1,22.1,2407.26,1028.79,413.16,0.43
68.1,22.2,2397.58,1023.1,413.18,0.43
68.1,22.3,2433.33,1040.38,425.14,0.43
68.1,22.4,2440.9,1043.14,433.65,0.43
68.1,22.5,2426.45,1035.9,426.73,0.43
68.1,22.6,2413.43,1029.99,421.54,0.43
68.1,22.7,2430.62,1039.41,427.29,0.43
68.1,22.8,2455.45,1051.33,431.67,0.43
68.1,22.9,2459.92,1053.87,432.92,0.43
68.1,23.0,2455.65,1054.03,427.23,0.43
68.1,23.1,2440.6,1046.59,424.21,0.43
68.2,17.9,1875.09,800.47,208.16,0.43
68.2,18.0,2047.3,873.06,298.94,0.43
68.2,18.1,2034.58,866.35,301.0,0.43
68.2,18.2,1961.52,832.77,266.93,0.42
68.2,18.3,1946.15,824.3,276.73,0.42
68.2,18.4,1941.01,821.55,281.85,0.42
68.2,18.5,1954.59,828.87,283.33,0.42
68.2,18.6,1956.86,830.32,261.66,0.42
68.2,18.7,1839.67,782.09,216.47,0.43
68.2,18.8,1796.98,762.77,187.91,0.42
68.2,18.9,1926.43,814.35,245.12,0.42
68.2,19.0,2135.91,902.35,340.62,0.42
68.2,19.1,2090.5,883.87,328.93,0.42
68.2,19.2,2004.86,846.39,304.62,0.42
68.2,19.3,2012.53,850.52,308.53,0.42
68.2,19.4,1955.5,827.81,294.53,0.42
68.2,19.5,2056.52,871.15,323.89,0.42
68.2,19.6,2221.88,941.97,396.32,0.42
68.2,19.7,2314.61,986.91,408.43,0.43
68.2,19.8,2295.9,975.78,395.99,0.43
68.2,19.9,2309.94,983.32,388.03,0.43
68.2,20.0,2315.34,986.86,400.87,0.43
68.2,20.1,2291.1,976.48,402.66,0.43
68.2,20.2,2253.28,959.72,397.89,0.43
68.2,20.3,2281.24,971.24,405.28,0.43
68.2,20.4,2313.29,983.53,399.5,0.43
68.2,20.5,2327.84,991.88,397.38,0.43
68.2,20.6,2334.16,992.13,404.32,0.43
68.2,20.7,2347.89,999.78,413.01,0.43
68.2,20.8,2368.26,1010.79,422.83,0.43
68.2,20.9,2384.15,1017.62,427.58,0.43
68.2,21.0,2386.76,1017.95,430.53,0.43
68.2,21.1,2376.63,1013.96,424.16,0.43
68.2,21.2,2378.28,1014.92,424.57,0.43
68.2,21.3,2397.17,1023.66,436.58,0.43
68.2,21.4,2378.88,1015.25,432.14,0.43
68.2,21.5,2375.24,1015.32,419.92,0.43
68.2,21.6,2413.61,1032.38,426.55,0.43
68.2,21.7,2433.18,1041.36,437.76,0.43
68.2,21.8,2455.12,1050.55,441.82,0.43
68.2,21.9,2447.22,1047.47,435.11,0.43
68.2,22.0,2442.58,1044.42,436.58,0.43
68.2,22.1,2432.3,1040.2,427.29,0.43
68.2,22.2,2437.86,1042.71,422.42,0.43
68.2,22.3,2445.77,1046.03,424.93,0.43
68.2,22.4,2440.75,1045.06,426.38,0.43
68.2,22.5,2440.12,1043.23,433.66,0.43
68.2,22.6,2412.29,1029.69,421.53,0.43
68.2,22.7,2404.96,1029.27,411.5,0.43
68.2,22.8,2413.95,1034.06,417.45,0.43
68.2,22.9,2444.88,1046.98,428.78,0.43
68.3,17.9,2003.41,854.72,261.44,0.43
68.3,18.0,1951.52,832.64,247.67,0.43
68.3,18.1,1908.92,813.3,251.62,0.43
68.3,18.2,1895.41,807.39,251.67,0.43
68.3,18.3,1914.71,815.04,259.12,0.43
68.3,18.4,2064.23,876.07,315.78,0.42
68.3,18.5,2146.8,910.5,372.65,0.42
68.3,18.6,2149.41,911.73,357.2,0.42
68.3,18.7,2091.68,887.1,336.28,0.42
68.3,18.8,2070.93,878.26,335.43,0.42
68.3,18.9,1898.98,806.09,263.62,0.42
68.3,19.0,1849.98,784.7,237.67,0.42
68.3,19.1,2093.88,886.18,331.22,0.42
68.3,19.2,2226.13,945.06,395.15,0.42
68.3,19.3,2238.17,961.72,357.27,0.43
68.3,19.4,2317.59,997.96,391.72,0.43
68.3,19.5,2327.44,1002.82,386.4,0.43
68.3,19.6,2321.04,1001.17,381.02,0.43
68.3,19.7,2278.84,981.12,372.01,0.43
68.3,19.8,2235.58,956.42,368.65,0.43
68.3,19.9,2201.1,937.42,376.25,0.43
68.3,20.0,2187.47,932.2,375.02,0.43
68.3,20.1,2220.99,947.07,378.36,0.43
68.3,20.2,2275.08,968.83,387.82,0.43
68.3,20.3,2301.68,979.11,396.5,0.43
68.3,20.4,2316.37,985.17,403.3,0.43
68.3,20.5,2311.58,984.62,394.12,0.43
68.3,20.6,2317.93,988.36,397.57,0.43
68.3,20.7,2338.56,997.62,407.66,0.43
68.3,20.8,2346.53,1000.21,410.77,0.43
68.3,20.9,2341.28,997.09,405.79,0.43
68.3,21.0,2326.39,990.73,397.55,0.43
68.3,21.1,2328.8,991.69,406.95,0.43
68.3,21.2,2365.43,1007.58,423.82,0.43
68.3,21.3,2387.42,1017.25,419.88,0.43
68.3,21.4,2428.58,1037.11,427.22,0.43
68.3,21.5,2415.66,1032.36,426.53,0.43
68.3,21.6,2427.57,1037.49,428.74,0.43
68.3,21.7,2460.57,1051.26,431.44,0.43
68.3,21.8,2456.59,1048.95,430.65,0.43
68.3,21.9,2428.52,1039.08,415.97,0.43
68.3,22.0,2399.27,1025.38,409.49,0.43
68.3,22.1,2410.09,1030.03,410.8,0.43
68.3,22.2,2430.6,1040.02,410.47,0.43
68.3,22.3,2416.24,1034.36,411.64,0.43
68.3,22.4,2474.97,1058.92,419.11,0.43
68.3,22.5,2487.43,1065.36,419.68,0.43
68.3,22.6,2465.59,1055.27,407.63,0.43
68.3,22.7,2464.91,1055.02,404.83,0.43
68.4,18.0,2045.4,876.09,280.62,0.43
